image_id,region_id,caption,scene_graph
2357919,2767668,a random stone bench .,"( bench , is , stone )"
2413051,123201,water tank attached to the toilet,"( water tank , pv:attach to , toilet )"
2316030,5452109,houses with red roof,"( houses , with , roof ) , ( roof , is , red )"
2387170,1771788,two giraffes in a zoo,"( giraffes , is , 2 ) , ( giraffes , in , zoo )"
1159705,5316245,a poster hanging on the wall,"( poster , v:hang on , wall )"
2397682,867030,seven cows resting in the grass .,"( cows , v:rest in , grass ) , ( cows , is , 7 )"
2376861,1665667,bird sitting on a table,"( bird , v:sit on , table )"
2350839,3105084,sand on a field .,"( sand , on , field )"
2381498,1445931,balloon made of plastic wrap filled with food,"( balloon , pv:fill with , food ) , ( wrap , is , plastic ) , ( balloon , pv:make of , wrap )"
2316158,4764767,a toddler holding a cell phone,"( toddler , v:hold , cellphone )"
2334605,3725715,top part of object,"( top , part of , object )"
2398950,805867,this is a curtain,( curtain )
2368492,2262029,the girl is wearing an apron,"( girl , v:wear , apron )"
2360547,2642117,woman petting a cow,"( woman , v:pet , cow )"
1591831,6038827,a man wearing a bow tie,"( man , v:wear , bow tie )"
2408674,282756,kitchen tongs on the urinal .,"( tongs , on , urinal )"
2333714,3768424,the walls are blue,"( walls , is , blue )"
2360676,2635963,man sitting on white horse,"( horse , is , white ) , ( man , v:sit on , horse )"
2319111,4420349,kites flying by the ocean,"( kites , v:fly by , ocean )"
2326338,4274958,person in red plaid shorts walking in the dirt,"( shorts , is , red ) , ( shorts , is , plaid ) , ( person , v:walk in , dirt ) , ( person , v:wear , shorts )"
2415870,4830041,green and white building beside the sign,"( building , is , green ) , ( building , beside , sign ) , ( building , is , white )"
2342956,3481005,a person at a table,"( person , at , table )"
2391302,1173491,green grass under trees,"( grass , under , trees ) , ( trees , is , green )"
2366529,2356503,a man playing frisbee in a field beside a brick building,"( building , is , brick ) , ( man , v:play , frisbee ) , ( field , beside , building ) , ( man , in , field )"
2333952,3757070,person flying through the air on cables,"( person , on , cables ) , ( person , v:fly through , air )"
2396895,904790,a woman sitting on a horse,"( woman , v:sit on , horse )"
2381060,1466467,two men drinking wine,"( men , is , 2 ) , ( men , v:drink , wine )"
48,6160,there are many windows on the street,"( windows , on , street )"
2374108,1993458,blue skies with white puffy clouds,"( clouds , is , puffy ) , ( skies , with , clouds ) , ( clouds , is , white ) , ( skies , is , blue )"
2351085,3093317,sitting in a van,( van )
3795,5118578,dead leaves around tree,"( leaves , around , tree ) , ( leaves , is , dead )"
2345694,3351017,man standing looking at sitting man,"( man , v:look at , man:1 ) , ( man:1 , is , sitting ) , ( man , is , standing )"
2416240,5486377,woman dressed in grey clothes,"( clothes , is , grey ) , ( woman , v:wear , clothes )"
2415059,39309,placemat underneath the plate and utensils,"( placemat , under , plate ) , ( placemat , under , utensils )"
2366591,2353631,woman wears black skirt,"( woman , v:wear , skirt ) , ( skirt , is , black )"
2380958,1471456,snow on the mountain top,"( snow , on top of , mountain )"
2417203,4893499,a cat on the table,"( cat , on , table )"
2371715,2108753,person standing in front of the kart,"( person , v:stand in front of , kart )"
713317,5692218,a man holding a baseball bat up in the air .,"( baseball bat , in , air ) , ( man , v:hold , baseball bat )"
2360274,2654847,woman in a class with computer,"( woman , with , computer )"
2221,5039885,white crane has long neck,"( crane , v:have , neck ) , ( neck , is , long ) , ( crane , is , white )"
2339026,3868687,three men standing next to each other,"( man , v:stand next to , man:1 ) , ( man:2 , v:stand next to , man ) , ( man:1 , v:stand next to , man:2 )"
2343455,3457217,three buses are on the road,"( buses , is , 3 ) , ( buses , on , road )"
2343713,3445011,tag number of bus in foreground is jjd463d,"( bus , v:have , tag number )"
2329082,4143593,a bird 's long tail,"( bird , v:have , tail ) , ( tail , is , long )"
2373974,1999925,the pink and white pot next to the toilet .,"( pot , is , white ) , ( pot , next to , toilet ) , ( pot , is , pink )"
2397022,898568,a man holding a stop sign .,"( man , v:hold , stop sign )"
2385041,1872998,two people are on a bicycle .,"( people , is , 2 ) , ( people , on , bicycle )"
2362870,2530876,light hitting the bed,"( light , v:hit , bed )"
150494,27496,group of individuals facing a gesturing man,"( man , is , gesturing ) , ( people , is , group of ) , ( people , v:face , man )"
2357070,2807589,military airplanes leaving white smoke,"( airplanes , is , military ) , ( smoke , is , white ) , ( airplanes , v:leave , smoke )"
2390457,1214370,canopy of umbrella is fold,"( umbrella , v:have , canopy )"
2339006,3869687,two zebras are fighting,"( zebra , v:fight with , zebra:1 )"
2387964,1333830,giraffe has brown and white pattern,"( pattern , is , brown ) , ( pattern , is , white ) , ( giraffe , v:have , pattern )"
2397265,886807,batter at home plate,"( batter , at , home plate )"
2390982,1188946,they are on a table .,"( broccoli , on , table )"
2374802,1960296,light colored bricks on the wall,"( bricks , on , wall ) , ( bricks , is , light colored )"
2404858,465179,three little girls playing outside a tent .,"( girls , is , little ) , ( girls , v:play outside , tent ) , ( girls , is , 3 )"
2392587,1112055,the man is wearing a white hat .,"( man , v:wear , hat ) , ( hat , is , white )"
2357547,2785328,person in a field,"( person , in , field )"
2357550,2785207,black bull walking on dirt,"( bull , is , black ) , ( bull , v:walk on , dirt )"
2340371,3604959,lisence plate had numbers on it .,"( numbers , on , license plate )"
4245,5141040,white boat parked in the dock,"( boat , pv:park in , dock ) , ( dock , is , white )"
2353642,2971351,the child is wearing an orange shirt,"( child , v:wear , shirt ) , ( shirt , is , orange )"
2399322,788418,trains near a covered platform,"( trains , near , platform ) , ( platform , is , covered )"
2351407,3078136,desk against the wall,"( desk , against , wall )"
2408208,305062,a giraffe out on a dusty path .,"( path , is , dusty ) , ( giraffe , on , path )"
2380366,1499758,man sitting at a dining room table,"( man , v:sit at , dining room table )"
2329132,4141195,mans ' left hand is up to his face,"( man , v:have , face ) , ( man , v:have , left hand ) , ( left hand , up to , face )"
2389232,1273336,truck has license plate .,"( truck , v:have , license plate )"
2392200,1130448,person feeding cows food,"( person , v:feed , cows ) , ( person , v:feed , food )"
2385438,1854130,the clock is on the window,"( clock , on , window )"
2415937,4833383,man standing on skis,"( man , v:stand on , skis )"
2333843,3762321,wooden pillars holding up front porch,"( front porch , is , up ) , ( pillars , v:hold , front porch ) , ( pillars , is , wooden )"
2406013,410008,man playing game at console,"( man , v:play , game ) , ( man , v:play at , console )"
2316439,4548671,blinds covering a window,"( blinds , v:cover , window )"
2382286,1408254,the legs of a person,"( person , v:have , legs ) , ( legs , is , 2 )"
2374163,1990806,the asphalt below the kid,"( asphalt , under , kid )"
2366982,2334547,silver truck cab in warehouse,"( truck cab , in , warehouse ) , ( truck cab , is , silver )"
2319441,4404457,man laying on the bed,"( man , v:lay on , bed )"
2320147,4370772,a box is on the table .,"( box , on , table )"
2368006,2285377,bird flying in sky,"( bird , v:fly in , sky )"
2370825,2150934,giraffe eating hay from pole,"( giraffe , v:eat , hay ) , ( giraffe , v:eat from , pole )"
2326128,4285074,tall trees passed fence,"( trees , v:pass , fence ) , ( trees , is , tall )"
2393055,1089298,a giraffe standing in the grass,"( giraffe , v:stand in , grass )"
2364972,2430394,baseball bat being swung by player .,"( player , v:swing , baseball bat )"
2373112,2041965,black jacket man is wearing,"( man , v:wear , jacket ) , ( jacket , is , black )"
2325034,4336625,a silver coffee pot on the counter,"( coffee pot , is , silver ) , ( coffee pot , on , counter )"
2342448,3505393,person wearing a pants,"( person , v:wear , pants )"
2332748,5818431,a person on the surfboard,"( person , on , surfboard )"
2323507,4609864,plate under knife and cake,"( plate , under , knife ) , ( plate , under , cake )"
2358300,2749602,man sits on white chair,"( man , v:sit on , chair ) , ( chair , is , white )"
2362488,2549070,man sitting on office chair,"( man , v:sit on , office chair )"
2335234,3695265,the head of the man,"( man , v:have , head )"
2324930,4341715,holder is sitting on the brown table,"( holder , v:sit on , table ) , ( table , is , brown )"
2340182,3813982,boy sitting in front of a window,"( boy , v:sit in front of , window )"
2334011,3754348,the boat is in the water,"( boat , in , water )"
2400634,725287,a person sitting on top of an elepant,"( person , v:sit on top of , elephant )"
2347712,3254431,person laying on a surf board,"( person , v:lay on , surfboard )"
2415663,4820075,a blender in the kitchen,"( blender , in , kitchen )"
2385648,1844194,dog wearing a blue collar,"( collar , is , blue ) , ( dog , v:wear , collar )"
2367700,2300150,a large fake sheep on the table,"( sheep , is , fake ) , ( table , on , sheep ) , ( sheep , is , large )"
2333725,3767869,person with his arms crossed,"( person , v:have , arms ) , ( arms , is , crossed ) , ( arms , is , 2 )"
2402224,651713,The elephant is shorter than the small tree.,"( elephant , v:shorter than , tree ) , ( tree , is , small )"
2358404,2744543,shrubs off the side of the road,"( shrubs , beside , road )"
2333746,3766792,well lit building with lots of windows,"( building , with , windows ) , ( building , is , well lit )"
2405483,435256,folding chair on the ground,"( chair , on , ground ) , ( chair , is , folding )"
2405226,447679,yellow and blue train next to platform,"( train , next to , platform ) , ( train , is , blue ) , ( train , is , yellow )"
2382945,1376767,the neck area of the bird .,"( bird , v:have , neck area )"
2319736,5435404,drawing of a bird on a branch,"( bird , on , drawing ) , ( drawing , on , branch )"
2362516,2547846,the grass beside the train is long,"( grass , is , long ) , ( grass , beside , train )"
2315554,4792940,giraffe with brown spots,"( spots , is , brown ) , ( giraffe , with , spots )"
2333182,5810682,snowboarder skiing down slope .,"( snowboarder , v:ski down , slope )"
2410023,218002,guys playing a video game,"( people , v:play , video game )"
2368977,2238857,giraffe walking among the trees,"( giraffe , v:walk among , trees )"
2391990,1140510,kitchen counter,( kitchen counter )
4697,5163685,a roof on top of a house,"( roof , on top of , house )"
2409259,254655,a man wearing a brown long sleeved shirt,"( shirt , is , brown ) , ( shirt , v:have , sleeve ) , ( sleeve , is , long ) , ( man , v:wear , shirt )"
2372147,2088424,plastic bag on table,"( bag , is , plastic ) , ( bag , on , table )"
2373931,2002006,man racing motorcycle,"( man , v:ride , motorcycle )"
2357305,2796873,a toilet with black sit,"( sit , is , black ) , ( toilet , with , sit )"
2355304,2892294,trees on side of ocean,"( trees , on side of , ocean )"
2383795,1932527,bare tree branches extending in front of a street light pole .,"( branches , is , extending ) , ( street light , on , pole ) , ( tree , v:have , branches ) , ( branches , in front of , pole )"
2320534,5427330,bare ground littered with rocks,"( ground , is , bare ) , ( rocks , pv:scatter upon , ground )"
2316538,4544082,an old truck on the street,"( truck , on , street ) , ( truck , is , old )"
2370109,2185487,wristwatch sitting on leaf,"( wristwatch , v:sit on , leaf )"
2409698,233579,there is sauce on the pizza .,"( sauce , on , pizza )"
2404579,539501,a fence bordering the zebra pen,"( fence , v:border , zebra pen )"
2381262,1456959,mirror is in left side .,( mirror )
2319856,4384588,woman holding a bus door open,"( woman , v:hold , door ) , ( bus , v:have , door ) , ( door , is , open )"
2389862,1243073,a young woman squatting on a deck while holding an umbrella,"( woman , v:hold , umbrella ) , ( woman , is , young ) , ( woman , on , deck ) , ( woman , is , squatting )"
3236,5590520,a lamp post on the lawn,"( lamp post , on , lawn )"
2344192,3422124,people are holding camera to take a snap,"( people , v:hold , camera )"
2345326,3368704,a picture hangs on the wall of the diner,"( diner , v:have , wall ) , ( picture , v:hang on , wall )"
2335704,3673309,people on motorized bike,"( bike , is , motorized ) , ( people , on , bike )"
2348548,3214802,two snowboard leaning on the tree,"( snowboard , is , 2 ) , ( snowboard , v:lean on , tree )"
2354833,2914578,the hanging shower curtain,"( curtain , is , hanging ) , ( curtain , is , shower )"
2337434,3944787,pink cherry blossoms in glass mug,"( mug , is , glass ) , ( cherry blossoms , is , pink ) , ( cherry blossoms , in , mug )"
2362989,2525186,grey metal lights hanging over the table,"( lights , is , metal ) , ( lights , is , grey ) , ( lights , v:hang over , table )"
2415360,5470546,a bus driving on the road .,"( bus , v:drive on , road )"
2377595,1631135,people waiting on the sidewalk,"( people , v:wait on , sidewalk )"
2357499,2787628,edge of a snowy cliff,"( edge , on edge of , cliff ) , ( snow , on , cliff )"
2328701,4161672,man leaning on green backpack,"( man , v:lean on , backpack ) , ( backpack , is , green )"
2394906,1001075,fork with pink cake on white plate,"( fork , v:have , cake ) , ( fork , with , plate ) , ( plate , is , white ) , ( cake , is , pink )"
2394196,1035020,a building at the bottom of the hill,"( building , on bottom of , hill )"
2341524,3549670,the finger grabbing the remote,"( finger , v:grab , remote )"
2393080,1088096,rocky dirt on the ground,"( dirt , is , rocky ) , ( dirt , on , ground )"
2366301,2367238,"leaves and grass together , late summer or early fall","( leaves , beside , grass )"
2366186,2372687,a window display scene,"( window , with , display )"
2341156,3567257,clock on a buliding,"( clock , on , building )"
2415587,4816436,a man in white and blue with a tennis racket,"( man , v:have , tennis racket ) , ( clothes , is , blue ) , ( clothes , is , white ) , ( man , v:wear , clothes )"
2365032,2427543,players standing on baseball field,"( players , v:stand on , baseball field )"
2330258,4087486,man is wearing tan colored pants,"( pants , is , tan ) , ( man , v:wear , pants )"
2345440,3363286,a stove displaying pots on top,"( pots , on top of , stove )"
2318989,4426264,pole on the side of the road,"( pole , on side of , road )"
3493,5103483,people walking in background,"( people , v:walk in , background )"
2367297,2319468,pile of branches on the ground,"( branches , on , ground )"
2366302,2367200,melted chees on the pizza,"( cheese , is , melted ) , ( cheese , on , pizza )"
2407191,353587,the circular hole in the center of the pastry with blueberries showing,"( pastry , with , blueberries ) , ( hole , v:in center of , pastry ) , ( hole , is , circular )"
2415963,5481455,man dressed in blue shirt carrying weight baskets,"( shirt , is , blue ) , ( man , v:wear , shirt ) , ( man , v:carry , baskets )"
2335943,3661927,a tall dessert with orange bottom and white top .,"( dessert , is , tall ) , ( dessert , with , top ) , ( bottom , is , orange ) , ( dessert , with , bottom ) , ( top , is , white )"
436,4950604,flower box with green plant on window,"( flower box , with , plant ) , ( plant , is , green )"
2368500,2261646,man eating from white plate,"( plate , is , white ) , ( man , v:eat from , plate )"
2408340,298823,two people sitting together on couch .,"( people , is , 2 ) , ( people , v:sit on , couch )"
2414274,475508,three plaid pillows on a couch,"( pillows , is , 3 ) , ( pillows , is , plaid ) , ( pillows , on , couch )"
2416501,5490986,silver colored fire hydrant on the sidewalk,"( fire hydrant , on , sidewalk ) , ( fire hydrant , is , silver )"
2371634,2112568,planes are hanging from the ceiling,"( planes , v:hang from , ceiling )"
2342302,3512137,bird on the dirt,"( bird , on , dirt )"
2349299,3178745,green grass all around,"( grass , is , green )"
2346224,3325832,green brocaded material is folded on top of the luggage,"( material , is , folded ) , ( material , is , green ) , ( material , on top of , luggage ) , ( material , is , brocaded )"
2324027,4585265,soft clouds are in the sky,"( clouds , in , sky ) , ( clouds , is , soft )"
2362086,2568266,a bicycle parked next to a car,"( bicycle , pv:park next to , car )"
2337197,5756738,bare sail on boat,"( sail , is , bare ) , ( sail , on , boat )"
2351389,3079027,two baseball players are standing next to each other .,"( baseball player , v:stand next to , baseball player )"
2321868,4690440,white curb beside hydrant,"( curb , is , white ) , ( curb , beside , hydrant )"
1592363,6055620,bag hooked to chair,"( bag , pv:hook to , chair )"
2374584,1970538,an octagonal sign on a pole,"( sign , is , octagonal ) , ( sign , on , pole )"
2393754,1056025,a teddy bear sitting on a pile of rocks,"( rocks , is , pile ) , ( teddy bear , v:sit on , rocks )"
2317004,4521985,woman with her arms out .,"( woman , with , arms ) , ( arms , is , out ) , ( arms , is , 2 )"
2385704,1841598,one bus is riding in road .,"( bus , v:ride in , road )"
2356819,2819582,teddy bear with a black nose,"( nose , is , black ) , ( teddy bear , v:have , nose )"
2342355,3509754,lead elephant entering water and drinking with trunk,"( elephant , v:have , trunk ) , ( elephant , v:enter , water ) , ( trunk , v:drink , water )"
2392623,1110270,a fence grows beside the road,"( fence , v:grow beside , road )"
2358545,2737836,cups hang above the counter top,"( cups , v:hang above , countertop )"
2349439,3171933,the boy is wearing a blue shirt .,"( boy , v:wear , shirt ) , ( shirt , is , blue )"
2355295,2892761,wet sand under skateboarder,"( sand , under , skateboarder ) , ( sand , is , wet )"
2364036,2474885,spectators standing outside fence,"( spectators , v:stand outside , fence )"
2406661,378653,excited dog playing with a soccer ball .,"( dog , is , excited ) , ( dog , v:play with , soccer ball )"
2415233,31062,skateboarder in the air .,"( skateboarder , in , air )"
2316869,4528502,woman standing in front of white wall with dark spots,"( woman , v:stand in front of , wall ) , ( wall , is , white ) , ( spots , is , dark ) , ( wall , with , spots )"
2319759,4389315,a girl talking in phone,"( girl , v:talk in , phone )"
2372220,2084847,man is crossing street,"( man , v:cross , street )"
2372040,2093438,tall buildings near a road .,"( buildings , is , tall ) , ( buildings , near , road )"
2385209,1864898,a person skiing in the snow,"( person , v:ski in , snow )"
2354768,2917797,thee people standing next to an elephant,"( people , is , 3 ) , ( people , v:stand next to , elephant )"
2378801,1573537,sheep moving away from dog,"( sheep , v:move from , dog )"
2350541,3119430,vehicles for servicing the plane,"( vehicles , alongside , plane )"
1159332,6007965,a blue sky full of clouds,"( clouds , onto , sky ) , ( sky , is , blue )"
2334285,3741188,a tree behind a bench,"( tree , behind , bench )"
2329441,5873759,green dome on fire hydrant,"( dome , on , fire hydrant ) , ( dome , is , green )"
2362241,2560948,trees beside the train,"( trees , beside , train )"
285717,5199646,the black pole has a sign,"( pole , is , black ) , ( pole , v:have , sign )"
2406613,381061,a girl grabbing a guy 's shoulders,"( girl , v:grab , shoulders ) , ( person , v:have , shoulders )"
2318714,4439248,bus on side of sidewalk,"( bus , on side of , sidewalk )"
2318722,4438900,a tree below the darkening sky,"( sky , is , darkening ) , ( tree , under , sky )"
2396010,947126,no body is at the train station .,"( station , for , train )"
2316009,5452735,a few branches hanging over the river,"( branches , v:hang over , river )"
2400448,734181,a bike with lots of items,"( bike , with , items )"
2369281,2224892,the neck of the giraffe,"( giraffe , v:have , neck )"
4142,5135886,television hanging on the wall,"( television , v:hang on , wall )"
498374,5242025,a man wearing black shirt and red pants .,"( shirt , is , black ) , ( pants , is , red ) , ( man , v:wear , pants ) , ( man , v:wear , shirt )"
2342176,3518287,black birds sitting on black power lines,"( birds , v:sit on , power lines ) , ( birds , is , black ) , ( power lines , is , black )"
2400592,727222,open bedroom door,"( bedroom door , is , open )"
2383616,1941138,a bed room with bed,"( bed room , with , bed )"
2329170,4139325,watch is on man 's arm,"( man , v:have , arm ) , ( watch , on , arm )"
2333677,3770068,a bus driving in the rain .,"( bus , v:drive in , rain )"
2393918,1048082,leaning tree on the side of the road,"( tree , v:lean on side of , road )"
2411693,478858,cup filled with coffee near bowl holding pastry .,"( cup , near , bowl ) , ( cup , pv:fill with , coffee ) , ( bowl , v:hold , pastry )"
2402800,624495,suv on a road waiting at a railroad crossing,"( suv , in , road ) , ( suv , v:wait at , railroad crossing )"
2399012,803066,jackson zinder is the one who took the photo,( photo )
2337109,3606524,close up of little girl biting cheese pizza,"( girl , is , little ) , ( girl , v:bite , pizza ) , ( cheese , on , pizza )"
2347874,3246792,man is running through the water,"( man , v:run through , water )"
2347669,3256569,snowboarder laying on the snow,"( snowboarder , v:lay on , snow )"
2347437,3267628,blue surfboard on the water .,"( surfboard , is , blue ) , ( surfboard , on , water )"
2373792,2008892,a woman wearing a necklace,"( woman , v:wear , necklace )"
2372339,2079086,bundle of sheets on top of bed,"( sheets , on top of , bed )"
2388782,1294874,table where pizza is being served,"( pizza , pv:serve on , table )"
2359880,2673837,table chairs stacked one upon another,"( table chairs , pv:stack upon , table chairs:1 )"
2390740,1200794,the ground in a giraffe exhibit .,"( ground , in , giraffe exhibit )"
2410632,188825,small gazelle by zebras .,"( gazelle , is , small ) , ( gazelle , by , zebras )"
2340673,3590384,a tennis player swinging his racket,"( tennis player , v:swing , racket )"
2334384,3736436,sidewalk of concrete bricks,"( bricks , is , concrete ) , ( bricks , v:have , sidewalk )"
2328216,4184524,a bus that is going down the road,"( bus , v:go down , road )"
1110,4984288,computers on the table .,"( computers , on , table )"
2368880,2243550,man with wine glass to lips,"( glass , is , wine ) , ( man , with , glass ) , ( glass , to , lips ) , ( lips , on face of , man )"
2413056,122942,person running on the shore with a surfboard .,"( person , v:run on , shore ) , ( person , with , surfboard )"
2357142,2804249,single mouse is on table,"( mouse , on , table )"
2381818,1430766,woman using an electric toothbrush,"( woman , v:use , toothbrush ) , ( toothbrush , is , electric )"
2371617,2113398,the giraffe has brown spots .,"( spots , is , brown ) , ( giraffe , v:have , spots )"
2407798,324639,the girl is checking her phone .,"( girl , v:check , phone )"
2415063,39101,a horse in front of a grey sky,"( sky , is , grey ) , ( horse , in front of , sky )"
1113,5530916,the cameras attached to the pole,"( cameras , pv:attach to , pole )"
107940,5182811,the blue pen on the notepad,"( pen , on , notepad ) , ( pen , is , blue )"
2342876,3484865,cow in field,"( cow , in , field )"
2401038,706027,a partly cloudy day,"( day , is , partly cloudy )"
2417253,4895916,a metal structure over a train,"( structure , is , metal ) , ( structure , over , train )"
2363124,2518623,green leaves in the horse pen,"( leaves , is , green ) , ( leaves , in , pen )"
2358443,2742677,shower drain at the bottom of the shower .,"( shower drain , on bottom of , shower )"
2395620,967282,"the dry , dusty ground","( ground , is , dusty ) , ( ground , is , dry )"
2316647,4538684,the girl on the bed,"( girl , on , bed )"
2404395,548413,fireplace and fireplace tools,"( fireplace , with , fireplace tools )"
2319609,4396317,giraffe sticking out its tongue,"( giraffe , v:stick out , tongue )"
2333249,3790737,asian food displayed on a table .,"( food , pv:display on , table ) , ( food , is , asian )"
2346728,3301579,cat sitting on the bed,"( cat , v:sit on , bed )"
2412420,153724,man wears green jacket,"( man , v:wear , jacket ) , ( jacket , is , green )"
2400457,733742,thick white line painted on the road,"( line , is , thick ) , ( line , pv:paint on , road ) , ( line , is , white )"
2386158,1819918,black dog tucked into bed with blanket and pillow,"( bed , with , pillow ) , ( bed , with , blanket ) , ( dog , pv:tuck into , bed ) , ( dog , is , black )"
2068,5555134,a mahogany desk with a matching chair,"( desk , v:match , chair ) , ( desk , is , mahogany )"
2393597,1063502,dozens of rotten apples on the ground,"( apples , is , rotten ) , ( apples , on , ground )"
2412705,140018,glass windows in brown building,"( building , is , brown ) , ( windows , in , building ) , ( windows , is , glass )"
2380429,1496698,two boys are at the table .,"( boy:1 , at , table ) , ( boy , next to , boy:1 ) , ( boy , at , table )"
2371918,2099326,sky airplane is flying through,"( airplane , v:fly through , sky )"
2368878,2243685,ear next to pink hat,"( hat , is , pink ) , ( ear , next to , hat )"
2323795,4596156,white vinyl blind covering window,"( blind , is , white ) , ( blind , v:cover , window ) , ( blind , is , vinyl )"
2376582,1678886,a bush filled with flowers .,"( bush , pv:fill with , flowers )"
2329313,4132493,bike leaning on a pole,"( bike , v:lean on , pole )"
2317186,4513295,sandwich on the plate,"( sandwich , on , plate )"
2379254,1552115,bears at edge of water,"( bears , on edge of , water )"
2377356,1642348,two women standing near a bus,"( women , is , 2 ) , ( women , v:stand near , bus )"
2324441,4565186,clear skies behind the clock tower,"( skies , is , clear ) , ( skies , behind , clock tower )"
2410355,201900,the cow is facing the dog,"( cow , v:face , dog )"
2415593,5475050,the first cone holding the chain .,"( cone , v:hold , chain )"
2354483,2931314,train station behind green and yellow train .,"( station , behind , train ) , ( train , is , green ) , ( train , is , yellow )"
2360505,2644160,mirror reflecting towel bar and doorway,"( doorway , pv:reflect in , mirror ) , ( towel bar , pv:reflect in , mirror )"
2396733,912900,red onions are in a dish,"( onions , in , dish ) , ( onions , is , red )"
2359417,2695879,man wearing grey jeans,"( jeans , is , grey ) , ( man , v:wear , jeans )"
2398627,821236,the man is sitting .,"( man , is , sitting )"
2389786,1246699,skis on a persons feet,"( skis , on , feet ) , ( feet , is , 2 ) , ( persons , v:have , feet )"
2391003,1187911,she is wearing tan pants .,"( woman , v:wear , pants ) , ( pants , is , tan )"
2373679,2014308,four people walking on the street,"( people , v:walk on , street ) , ( people , is , 4 )"
2337699,3932068,the animals are in the field,"( field , v:have , animals )"
2316832,4530020,a man in a gray shirt,"( shirt , is , gray ) , ( man , v:wear , shirt )"
2377566,1632580,red flag hanging from pole on the side of a road,"( flag , v:hang from , pole ) , ( flag , is , red ) , ( pole , on side of , road )"
2354944,2909411,the building overlooks the river,"( building , v:overlook , river )"
2366494,2358160,people riding skies,"( people , v:ride , skies )"
2373330,2031488,at & t logo on a cell phone,"( logo , on , cellphone )"
2348718,3206761,`` the man is wearing a black coat '',"( coat , is , black ) , ( man , v:wear , coat )"
2353198,2992481,people are standing in road .,"( people , v:stand in , road )"
2344036,3429570,black smoke stack with smoke coming out of,"( smoke stack , is , black ) , ( smoke , v:come out of , smoke stack )"
2381964,1423858,three people reflected in a large mirror,"( people , is , 3 ) , ( mirror , is , large ) , ( people , pv:reflect in , mirror )"
2387094,1775486,vegation surrounding the people,"( vegetation , v:surround , people )"
2358045,2761887,bench on the mountain top,"( bench , on top of , mountain )"
2328281,4181431,green snow pants on legs,"( snow pants , is , green ) , ( snow pants , on , legs )"
2381986,1422822,the men are selling food,"( men , v:sell , food )"
2367387,2315348,garbage can in a cage could be food,"( garbage can , in , cage )"
2346921,3292487,adult and baby zebra under tree,"( zebra , under , tree ) , ( zebra:1 , under , tree ) , ( zebra , is , adult ) , ( zebra:1 , is , baby )"
2365862,2388277,toilet on the ground,"( toilet , on , ground )"
2384144,1915712,statue of a horse pawing the ground,"( horse , is , statue ) , ( horse , v:paw at , ground )"
2316242,4558167,a dog rests on a person,"( dog , v:rest on , person )"
2382356,1404998,a clock tower next to a building,"( clock tower , next to , building )"
2372221,2084791,"aged , brick walls , enclosing a rutted path .","( walls , v:enclose , path ) , ( path , is , rutted ) , ( walls , is , aged ) , ( walls , is , brick )"
2392210,1130016,drawers on the tv stand,"( drawers , on , stand ) , ( tv , v:have , stand )"
2330098,4095190,man laying down on surfboard,"( man , v:lay on , surfboard )"
2388487,1309025,a cat is laying on a rug .,"( cat , v:lay on , rug )"
2372326,2079660,red letters on the back of skier 's vest,"( skier , v:wear , vest ) , ( letters , is , red ) , ( letters , on back of , vest )"
2398393,832696,microwave above a stove,"( microwave , above , stove )"
2384868,1881361,this kitchen has two windows,"( windows , is , 2 ) , ( kitchen , v:have , windows )"
2396976,900785,the train is moving out of a building,"( train , v:move out of , building )"
2380721,1482648,airplane with a red tail,"( airplane , with , tail ) , ( tail , is , red )"
2363261,2512069,a tree is in the house,"( tree , in , house )"
2362580,2544966,fence around baseball field,"( fence , around , baseball field )"
2362823,2533105,the food is in plastic container,"( container , is , plastic ) , ( food , in , container )"
2335888,3664444,a tall mirror standing in a room,"( mirror , is , tall ) , ( mirror , v:stand in , room )"
2383623,1940768,kitchen counter area,( kitchen counter )
2325372,4320779,people near the building,"( people , near , building )"
2388738,1297037,black tv on table,"( tv , is , black ) , ( tv , on , table )"
2327325,4227220,a dog biting the bike,"( dog , v:bite , bike )"
2374511,1974036,muffler is next to the cab .,"( cab , next to , muffler )"
2367258,2321347,picture taken inside a car,"( picture , pv:take inside , car )"
2350783,3107819,large dead tree trunk sitting behind elephant,"( tree trunk , is , dead ) , ( tree trunk , v:sit behind , elephant ) , ( tree trunk , is , large )"
2376580,1678977,mushrooms on pizza slice,"( mushrooms , on , pizza ) , ( pizza , is , slice )"
2416608,4865483,a small child laying on his side on a bed,"( child , is , small ) , ( child , v:lay on , bed )"
2392600,1111388,a man is eating pizza,"( man , v:eat , pizza )"
2342341,3510476,the birds laying on the top of the water,"( birds , v:lay on top of , water )"
4976,5177588,the doorway to the building,"( doorway , to , building )"
2318885,5439795,a person playing a wii remote,"( person , v:play , remote ) , ( remote , is , wii )"
2360136,2661479,green cabbage on a table,"( cabbage , on , table ) , ( cabbage , is , green )"
2361857,2579302,man wearing gray pants .,"( pants , is , gray ) , ( man , v:wear , pants )"
2392781,1102574,a tree is beside the house,"( tree , beside , house )"
2389888,1241758,chocolate birthday cake on table,"( cake , on , table ) , ( cake , is , birthday ) , ( cake , is , chocolate )"
2409150,259993,tree next to the light pole,"( tree , next to , light pole )"
2355745,2870977,the woman is laying on the bed,"( woman , v:lay on , bed )"
